3  323.738	2.303032e+00	1.179074e-01	6.988005e-01	3.025692e+00	1.011451e+00	2.041091e+00	4.348418e-02	2.027658e+00	5.645705e-02	2.027844e+00	5.711703e-02	2.029509e+00	5.595019e-02	2.899354e-01	2.060826e+00	8.105118e-01	
1  232.01	2.259156e+00	1.124129e-01	6.910309e-01	2.892676e+00	1.028410e+00	2.235370e+00	1.054644e-01	2.224197e+00	1.946247e-01	2.208105e+00	2.167801e-01	2.198077e+00	1.510068e-01	2.840668e-01	1.804153e+00	7.403963e-01	
4  161.507	2.271970e+00	9.480162e-02	6.760543e-01	2.959024e+00	1.093337e+00	2.265984e+00	-1.708145e-01	2.287324e+00	1.904558e-01	2.265036e+00	2.466782e-01	2.257014e+00	1.702324e-01	2.585398e-01	1.927915e+00	6.932758e-01	
4  135.389	2.271970e+00	9.480162e-02	6.760543e-01	2.959024e+00	1.093337e+00	2.210675e+00	-3.118954e-01	2.288498e+00	1.706501e-01	2.319397e+00	1.203476e+00	2.277735e+00	2.809327e-01	2.585398e-01	1.927915e+00	6.932758e-01	
1  133.674	2.271970e+00	9.480162e-02	6.760543e-01	2.959024e+00	1.093337e+00	2.253627e+00	-8.898289e-02	2.350847e+00	4.281820e-01	2.304283e+00	1.065385e+00	2.330242e+00	4.133178e-01	2.585398e-01	1.927915e+00	6.932758e-01	
1  127.177	2.221295e+00	8.869892e-02	6.506532e-01	2.865598e+00	1.100361e+00	2.421659e+00	-1.470997e-02	2.524415e+00	5.310981e-01	2.462468e+00	1.190349e+00	2.474221e+00	4.734449e-01	2.635080e-01	1.755955e+00	6.300751e-01	
5  119.982	2.194977e+00	9.275677e-02	6.631501e-01	2.834097e+00	1.064835e+00	2.383462e+00	-1.335504e-01	2.497211e+00	5.095738e-01	2.436596e+00	1.161920e+00	2.455742e+00	4.643091e-01	2.622989e-01	1.701503e+00	6.363833e-01	
9  115.362	2.194977e+00	9.275677e-02	6.631501e-01	2.834097e+00	1.064835e+00	2.379417e+00	-2.137859e-01	2.491719e+00	6.346616e-01	2.396218e+00	8.789217e-01	2.482372e+00	8.457781e-01	2.622989e-01	1.701503e+00	6.363833e-01	
3  114.389	2.171054e+00	1.006464e-01	6.779836e-01	2.682640e+00	9.910982e-01	2.421956e+00	-3.942197e-01	2.557372e+00	6.538421e-01	2.454747e+00	9.058988e-01	2.544395e+00	8.601564e-01	2.675904e-01	1.462365e+00	6.120763e-01	
1  114.574	2.171054e+00	1.006464e-01	6.779836e-01	2.682640e+00	9.910982e-01	2.423949e+00	-4.878585e-01	2.615476e+00	1.284252e+00	2.443957e+00	9.467822e-01	2.565777e+00	9.641427e-01	2.675904e-01	1.462365e+00	6.120763e-01	
2  114.878	2.171054e+00	1.006464e-01	6.779836e-01	2.682640e+00	9.910982e-01	2.439061e+00	-4.455654e-01	2.648970e+00	1.490397e+00	2.420133e+00	5.040442e-01	2.445588e+00	2.786062e-01	2.675904e-01	1.462365e+00	6.120763e-01	
1  110.225	2.171054e+00	1.006464e-01	6.779836e-01	2.682640e+00	9.910982e-01	2.399868e+00	-7.189100e-01	2.692654e+00	1.442972e+00	2.453259e+00	8.368574e-01	2.427870e+00	6.422708e-01	2.675904e-01	1.462365e+00	6.120763e-01	
12  110.428	2.171054e+00	1.006464e-01	6.779836e-01	2.682640e+00	9.910982e-01	2.362994e+00	-8.258198e-01	2.647112e+00	1.646710e+00	2.456526e+00	1.292829e+00	2.390364e+00	5.296880e-01	2.675904e-01	1.462365e+00	6.120763e-01	
27  111.657	2.171054e+00	1.006464e-01	6.779836e-01	2.682640e+00	9.910982e-01	2.347082e+00	-7.321738e-01	2.649202e+00	1.357956e+00	2.473183e+00	1.179532e+00	2.424061e+00	4.280706e-01	2.675904e-01	1.462365e+00	6.120763e-01	
2  111.613	2.171054e+00	1.006464e-01	6.779836e-01	2.682640e+00	9.910982e-01	2.355342e+00	-5.840140e-01	2.623666e+00	1.141905e+00	2.474628e+00	1.197491e+00	2.365551e+00	2.672766e-01	2.675904e-01	1.462365e+00	6.120763e-01	
9  110.839	2.171054e+00	1.006464e-01	6.779836e-01	2.682640e+00	9.910982e-01	2.360775e+00	-5.698874e-01	2.565968e+00	6.369278e-01	2.501183e+00	1.394022e+00	2.398684e+00	5.535611e-01	2.675904e-01	1.462365e+00	6.120763e-01	
9  110.611	2.171054e+00	1.006464e-01	6.779836e-01	2.682640e+00	9.910982e-01	2.357190e+00	-5.093826e-01	2.614316e+00	8.530770e-01	2.471649e+00	1.424964e+00	2.454216e+00	1.062864e+00	2.675904e-01	1.462365e+00	6.120763e-01	
2  103.621	2.149466e+00	1.078901e-01	6.783281e-01	2.644300e+00	9.405652e-01	2.332660e+00	-5.056912e-01	2.591809e+00	8.316902e-01	2.449984e+00	1.394715e+00	2.433463e+00	1.037859e+00	2.825923e-01	1.407359e+00	6.189626e-01	
8  103.547	2.149466e+00	1.078901e-01	6.783281e-01	2.644300e+00	9.405652e-01	2.354156e+00	-4.506452e-01	2.609732e+00	1.043231e+00	2.401553e+00	8.487984e-01	2.504542e+00	1.731253e+00	2.825923e-01	1.407359e+00	6.189626e-01	
9  103.723	2.172036e+00	1.036897e-01	6.784191e-01	2.707165e+00	9.965277e-01	2.361863e+00	-2.895645e-01	2.595500e+00	1.067162e+00	2.390515e+00	8.673939e-01	2.490331e+00	1.750512e+00	2.738805e-01	1.498672e+00	6.335893e-01	
7  102.828	2.172036e+00	1.036897e-01	6.784191e-01	2.707165e+00	9.965277e-01	2.383365e+00	-4.079684e-02	2.625500e+00	1.367589e+00	2.369655e+00	9.645300e-01	2.425152e+00	1.436392e+00	2.738805e-01	1.498672e+00	6.335893e-01	
1  98.6176	2.153643e+00	1.073859e-01	6.692525e-01	2.713387e+00	9.548811e-01	2.335084e+00	-9.536877e-02	2.587000e+00	1.317755e+00	2.332720e+00	9.108380e-01	2.389759e+00	1.392375e+00	2.892761e-01	1.508026e+00	6.401175e-01	
7  97.3069	2.146423e+00	1.121005e-01	6.620932e-01	2.736335e+00	9.515266e-01	2.324754e+00	1.485028e-01	2.550833e+00	1.322386e+00	2.300395e+00	8.979316e-01	2.351650e+00	1.378813e+00	3.061562e-01	1.543033e+00	6.640230e-01	
8  93.867	2.146423e+00	1.121005e-01	6.620932e-01	2.736335e+00	9.515266e-01	2.321987e+00	-4.432977e-03	2.513928e+00	1.401498e+00	2.302068e+00	1.304328e+00	2.349649e+00	1.495531e+00	3.061562e-01	1.543033e+00	6.640230e-01	
14  94.2105	2.146423e+00	1.121005e-01	6.620932e-01	2.736335e+00	9.515266e-01	2.327088e+00	1.996176e-01	2.512803e+00	1.369752e+00	2.346496e+00	1.350990e+00	2.332580e+00	1.553037e+00	3.061562e-01	1.543033e+00	6.640230e-01	
1  94.1379	2.146423e+00	1.121005e-01	6.620932e-01	2.736335e+00	9.515266e-01	2.307770e+00	1.377776e-01	2.536423e+00	1.629616e+00	2.270696e+00	9.358840e-01	2.295301e+00	1.461311e+00	3.061562e-01	1.543033e+00	6.640230e-01	
10  94.23	2.146423e+00	1.121005e-01	6.620932e-01	2.736335e+00	9.515266e-01	2.312116e+00	1.784693e-01	2.505923e+00	1.402429e+00	2.323835e+00	1.197426e+00	2.268168e+00	1.009887e+00	3.061562e-01	1.543033e+00	6.640230e-01	
14  95.2572	2.146423e+00	1.121005e-01	6.620932e-01	2.736335e+00	9.515266e-01	2.261062e+00	-1.117494e-01	2.507140e+00	1.424616e+00	2.285607e+00	8.865581e-01	2.238299e+00	8.581084e-01	3.061562e-01	1.543033e+00	6.640230e-01	
8  95.8895	2.146423e+00	1.121005e-01	6.620932e-01	2.736335e+00	9.515266e-01	2.274755e+00	-4.599135e-02	2.511510e+00	1.133039e+00	2.266795e+00	7.827794e-01	2.243727e+00	8.302775e-01	3.061562e-01	1.543033e+00	6.640230e-01	
6  98.0995	2.158688e+00	1.090937e-01	6.791953e-01	2.770944e+00	1.008531e+00	2.284308e+00	8.317709e-02	2.498006e+00	1.176822e+00	2.256969e+00	8.158726e-01	2.235346e+00	8.736851e-01	2.846802e-01	1.597371e+00	6.807815e-01	
8  98.7982	2.158688e+00	1.090937e-01	6.791953e-01	2.770944e+00	1.008531e+00	2.262160e+00	2.546893e-02	2.510486e+00	1.450140e+00	2.285638e+00	1.026540e+00	2.206768e+00	6.341374e-01	2.846802e-01	1.597371e+00	6.807815e-01	
4  97.5139	2.218982e+00	1.213790e-01	6.843037e-01	2.709441e+00	9.362160e-01	2.222832e+00	-2.828072e-02	2.478517e+00	1.392801e+00	2.255603e+00	9.718565e-01	2.176809e+00	5.793333e-01	3.079687e-01	1.502087e+00	6.862306e-01	
2  95.4688	2.218982e+00	1.213790e-01	6.843037e-01	2.709441e+00	9.362160e-01	2.210577e+00	-1.912902e-01	2.442971e+00	1.859088e+00	2.228781e+00	9.659681e-01	2.200093e+00	9.323136e-01	3.079687e-01	1.502087e+00	6.862306e-01	
2  96.1377	2.218982e+00	1.213790e-01	6.843037e-01	2.709441e+00	9.362160e-01	2.261350e+00	-7.154718e-02	2.441574e+00	2.035569e+00	2.176329e+00	7.510106e-01	2.219253e+00	1.069237e+00	3.079687e-01	1.502087e+00	6.862306e-01	
5  94.2165	2.218982e+00	1.213790e-01	6.843037e-01	2.709441e+00	9.362160e-01	2.308604e+00	2.802810e-01	2.414266e+00	1.871306e+00	2.224937e+00	7.733551e-01	2.184614e+00	8.311047e-01	3.079687e-01	1.502087e+00	6.862306e-01	
1  93.7481	2.237420e+00	1.184604e-01	6.757410e-01	2.737046e+00	9.225759e-01	2.266987e+00	6.389020e-02	2.398767e+00	1.811349e+00	2.209070e+00	7.282782e-01	2.172648e+00	7.931704e-01	3.098352e-01	1.544130e+00	6.788179e-01	
2  93.4534	2.136235e+00	1.217042e-01	6.670699e-01	2.757029e+00	8.857787e-01	2.213270e+00	1.209832e-01	2.342142e+00	1.790084e+00	2.155435e+00	6.820561e-01	2.122120e+00	7.695277e-01	3.229582e-01	1.575297e+00	6.918358e-01	
7  94.1065	2.136235e+00	1.217042e-01	6.670699e-01	2.757029e+00	8.857787e-01	2.247145e+00	4.023644e-01	2.319480e+00	1.717609e+00	2.160874e+00	7.677586e-01	2.072591e+00	6.747462e-01	3.229582e-01	1.575297e+00	6.918358e-01	
2  94.1987	2.136235e+00	1.217042e-01	6.670699e-01	2.757029e+00	8.857787e-01	2.281759e+00	6.448293e-01	2.310481e+00	1.541283e+00	2.145821e+00	8.364027e-01	2.098462e+00	7.087767e-01	3.229582e-01	1.575297e+00	6.918358e-01	
2  94.3491	2.105749e+00	1.324180e-01	6.953987e-01	2.727320e+00	8.524393e-01	2.221776e+00	7.414947e-01	2.231482e+00	1.539643e+00	2.074322e+00	8.025855e-01	2.034723e+00	7.097929e-01	3.187059e-01	1.529186e+00	7.165147e-01	
4  93.7932	2.085736e+00	1.260136e-01	6.846859e-01	2.866082e+00	8.822303e-01	2.120242e+00	6.929198e-01	2.132610e+00	1.471357e+00	1.983098e+00	7.247154e-01	1.949554e+00	6.685536e-01	3.146688e-01	1.756805e+00	7.524467e-01	
1  95.1646	2.085736e+00	1.260136e-01	6.846859e-01	2.866082e+00	8.822303e-01	2.110324e+00	8.292259e-01	2.098223e+00	1.742335e+00	2.022689e+00	1.260734e+00	1.940365e+00	9.105834e-01	3.146688e-01	1.756805e+00	7.524467e-01	
2  94.7005	2.085736e+00	1.260136e-01	6.846859e-01	2.866082e+00	8.822303e-01	2.025803e+00	3.262403e-01	2.088860e+00	1.362909e+00	2.002200e+00	1.032527e+00	1.945684e+00	5.933407e-01	3.146688e-01	1.756805e+00	7.524467e-01	
11  95.4424	2.085736e+00	1.260136e-01	6.846859e-01	2.866082e+00	8.822303e-01	1.999895e+00	2.238585e-01	2.079817e+00	1.450850e+00	2.035446e+00	1.490300e+00	1.969331e+00	9.875366e-01	3.146688e-01	1.756805e+00	7.524467e-01	
1  96.9501	2.085736e+00	1.260136e-01	6.846859e-01	2.866082e+00	8.822303e-01	2.022925e+00	4.947153e-01	2.077536e+00	1.280284e+00	2.034931e+00	1.364417e+00	1.961933e+00	8.147730e-01	3.146688e-01	1.756805e+00	7.524467e-01	
7  91.7705	2.085736e+00	1.260136e-01	6.846859e-01	2.866082e+00	8.822303e-01	2.061892e+00	5.928694e-01	2.130954e+00	1.400257e+00	2.059913e+00	1.443857e+00	1.941708e+00	7.825095e-01	3.146688e-01	1.756805e+00	7.524467e-01	
1  92.411	2.095227e+00	1.146743e-01	6.807334e-01	3.061199e+00	1.003496e+00	2.016979e+00	8.853859e-01	2.043955e+00	1.414272e+00	1.983566e+00	1.436943e+00	1.863839e+00	8.018457e-01	2.940686e-01	2.135314e+00	8.165618e-01	
4  92.0377	2.134421e+00	1.165107e-01	6.848128e-01	2.902468e+00	9.796467e-01	2.157641e+00	8.007485e-01	2.200023e+00	1.487489e+00	2.126532e+00	1.540684e+00	1.999269e+00	8.507360e-01	2.953269e-01	1.821905e+00	7.537308e-01	
2  92.9796	2.134421e+00	1.165107e-01	6.848128e-01	2.902468e+00	9.796467e-01	2.107208e+00	2.489900e-01	2.206057e+00	1.479672e+00	2.115458e+00	1.565919e+00	2.006874e+00	1.079269e+00	2.953269e-01	1.821905e+00	7.537308e-01	
4  93.5888	2.134421e+00	1.165107e-01	6.848128e-01	2.902468e+00	9.796467e-01	2.137510e+00	2.956663e-01	2.194081e+00	1.052850e+00	2.074082e+00	1.413908e+00	2.024426e+00	1.078257e+00	2.953269e-01	1.821905e+00	7.537308e-01	
1  93.0173	2.122099e+00	1.201397e-01	6.878177e-01	2.771436e+00	9.193908e-01	2.195327e+00	7.835584e-02	2.282198e+00	1.066832e+00	2.152809e+00	1.447235e+00	2.103920e+00	1.087939e+00	3.001624e-01	1.598156e+00	7.050431e-01	
4  91.6869	2.101931e+00	1.174979e-01	6.759212e-01	2.779716e+00	9.413065e-01	2.242579e+00	2.297295e-01	2.316245e+00	1.106544e+00	2.184506e+00	1.485331e+00	2.128679e+00	1.108014e+00	3.045976e-01	1.611445e+00	7.023660e-01	
4  92.9788	2.101931e+00	1.174979e-01	6.759212e-01	2.779716e+00	9.413065e-01	2.220480e+00	3.076059e-01	2.322486e+00	1.309292e+00	2.219846e+00	1.607847e+00	2.073633e+00	1.118550e+00	3.045976e-01	1.611445e+00	7.023660e-01	
10  95.2375	2.101931e+00	1.174979e-01	6.759212e-01	2.779716e+00	9.413065e-01	2.221960e+00	2.704508e-01	2.337154e+00	1.842608e+00	2.160159e+00	9.699391e-01	2.035065e+00	9.815905e-01	3.045976e-01	1.611445e+00	7.023660e-01	
